,img_name,label
8287,enough@M8rzQN.png,enough
8288,them@rtmw5O.png,them
8289,maintain@cUMVLp.png,maintain
8290,improve@vrFOet.png,improve
8291,science@jPfO2H.png,science
8292,move@8nc2K7.png,move
8293,improve@LBhuV0.png,improve
8294,age@6gm5FL.png,age
8295,woman@2AtTUm.png,woman
8296,bill@2B3APy.png,bill
8297,focus@ybg5Jn.png,focus
8298,everyone@9DkIax.png,everyone
8299,if@gWIusw.png,if
8300,seek@jxbUqi.png,seek
8301,front@tTJQBk.png,front
8302,similar@MeKnq0.png,similar
8303,TV@duwsYK.png,TV
8304,camera@z1QTiq.png,camera
8305,former@zgkwL7.png,former
8306,bring@zlNyMv.png,bring
8307,agree@0NQkVM.png,agree
8308,drop@LO1d6s.png,drop
8309,somebody@OxLw2e.png,somebody
8310,country@Q4gp8i.png,country
8311,these@G7RDsZ.png,these
8312,energy@q32S9C.png,energy
8313,forget@p0GmQU.png,forget
8314,officer@t2wRbN.png,officer
8315,family@ab7wzj.png,family
8316,manager@PCmi01.png,manager
8317,where@S6OuMa.png,where
8318,worry@QdRD7h.png,worry
8319,movie@3carKn.png,movie
8320,serious@SHi8EA.png,serious
8321,thought@3Zeidh.png,thought
8322,image@Uex3Qc.png,image
8323,type@u4nzfV.png,type
8324,notice@zyCPvl.png,notice
8325,fear@vbRAot.png,fear
8326,economic@rFBWdq.png,economic
8327,movement@MnBmgQ.png,movement
8328,year@pLs1eb.png,year
8329,only@CVjeT0.png,only
8330,start@rjxgim.png,start
8331,under@PWfpES.png,under
8332,force@P1zbxD.png,force
8333,least@6h8JuC.png,least
8334,between@ornQEf.png,between
8335,ok@9di0bW.png,ok
8336,outside@bS1BoO.png,outside
8337,could@A6WdRC.png,could
8338,eight@SKtCl2.png,eight
8339,board@iuH8n4.png,board
8340,cost@uqPG1f.png,cost
8341,example@TjgJ6U.png,example
8342,single@dz9RGC.png,single
8343,anyone@uEY02y.png,anyone
8344,listen@Vkh16u.png,listen
8345,science@6ZDjct.png,science
8346,listen@AVXfcq.png,listen
8347,including@3RcX5z.png,including
8348,artist@bnEoVa.png,artist
8349,particular@r702lB.png,particular
8350,tell@lZFnD7.png,tell
8351,poor@Dw1qsU.png,poor
8352,edge@02TQ5n.png,edge
8353,nation@pIa5uB.png,nation
8354,scene@sWpFlU.png,scene
8355,majority@x3nMI7.png,majority
8356,we@WsUCTJ.png,we
8357,enjoy@0YPwCU.png,enjoy
8358,sense@hztPqr.png,sense
8359,radio@c3YxdB.png,radio
8360,sister@yQ5A7d.png,sister
8361,other@2I1Cxe.png,other
8362,note@LfJaWw.png,note
8363,letter@6JQRz9.png,letter
8364,indicate@jmZ0YE.png,indicate
8365,everybody@kTbMfr.png,everybody
8366,nature@cMRqWI.png,nature
8367,argue@1nhkFP.png,argue
8368,sense@iQJk4K.png,sense
8369,because@E3paGu.png,because
8370,member@KSFiX7.png,member
8371,according@nC3Vmq.png,according
8372,know@7isNU5.png,know
8373,now@TxhmQb.png,now
8374,study@jBoW2J.png,study
8375,natural@iRHTqj.png,natural
8376,front@8I4ksz.png,front
8377,memory@YhDgrw.png,memory
8378,south@Qp2FCT.png,south
8379,treatment@wyLlQe.png,treatment
8380,move@qtdAZ9.png,move
8381,drive@Afqgt2.png,drive
8382,deep@bYc3Zu.png,deep
8383,price@h063PZ.png,price
8384,rate@vR8xSN.png,rate
8385,hit@hb25q3.png,hit
8386,factor@NS0jEZ.png,factor
8387,goal@TzvauA.png,goal
8388,court@7zWmvC.png,court
8389,hotel@EpsBz8.png,hotel
8390,develop@8aT239.png,develop
8391,moment@t8Rbpr.png,moment
8392,pressure@kfZ7AR.png,pressure
8393,across@8rzOMW.png,across
8394,list@4iG8Xq.png,list
8395,mouth@LsWJhO.png,mouth
8396,executive@i94Vq3.png,executive
8397,hot@hucdaH.png,hot
8398,last@BR68Fp.png,last
8399,place@wYpsJz.png,place
8400,guy@OTjxgY.png,guy
8401,light@YbjrHZ.png,light
8402,become@BJMAgr.png,become
8403,look@89VAef.png,look
8404,reflect@i9tCIM.png,reflect
8405,power@zJKSy3.png,power
8406,majority@yKC5Ob.png,majority
8407,could@GIX79b.png,could
8408,second@2xQ1ZA.png,second
8409,old@TqK7u6.png,old
8410,discuss@BaML4y.png,discuss
8411,lot@GxSgU3.png,lot
8412,attorney@Cd3Ezv.png,attorney
8413,someone@sOR6pb.png,someone
8414,design@6SNk81.png,design
8415,strategy@fc3rMR.png,strategy
8416,head@gyIkw9.png,head
8417,water@r49sD3.png,water
8418,dinner@mh4Lir.png,dinner
8419,itself@ei9M7c.png,itself
8420,offer@dfhuYl.png,offer
8421,he@VtHZnT.png,he
8422,money@dsBRy8.png,money
8423,serve@l9bRkt.png,serve
8424,chair@nBSrwZ.png,chair
8425,stage@MFfOvg.png,stage
8426,girl@uedCNk.png,girl
8427,course@ZEqeMy.png,course
8428,understand@sCHanX.png,understand
8429,owner@9hxwP3.png,owner
8430,marriage@9piV6f.png,marriage
8431,run@Fq6eIK.png,run
8432,use@gkGA3O.png,use
8433,art@W8CbTD.png,art
8434,gas@Fe4rBO.png,gas
8435,effect@zu2mRS.png,effect
8436,sign@LYwMKI.png,sign
8437,my@1vs8eu.png,my
8438,after@i3y8Dw.png,after
8439,beyond@YLqJgl.png,beyond
8440,prevent@sew9Ey.png,prevent
8441,personal@OF4AHy.png,personal
8442,apply@E2BY6Q.png,apply
8443,high@Bcmh2N.png,high
8444,energy@1fZojS.png,energy
8445,assume@jNkSxE.png,assume
8446,action@jDrb7R.png,action
8447,could@4qDiy8.png,could
8448,exactly@T6iF0g.png,exactly
8449,audience@PYaTD0.png,audience
8450,everything@tMnrbf.png,everything
8451,agreement@jxvQNw.png,agreement
8452,because@DHB1rb.png,because
8453,field@DSFtEf.png,field
8454,push@vRM5ta.png,push
8455,money@VkR2iS.png,money
8456,evidence@ZlwaIk.png,evidence
8457,find@ijr4D8.png,find
8458,inside@45iZcW.png,inside
8459,campaign@PRJ5tu.png,campaign
8460,relate@LalVNo.png,relate
8461,human@VZtIiv.png,human
8462,yeah@RMqOjK.png,yeah
8463,someone@e9WIq1.png,someone
8464,I@VMjCGY.png,I
8465,major@1q2e7a.png,major
8466,specific@rOoizl.png,specific
8467,available@ZgJXkS.png,available
8468,soldier@AbqKg2.png,soldier
8469,issue@fdnNJT.png,issue
8470,five@qw7zDL.png,five
8471,expert@FmiHxB.png,expert
8472,room@YDW1X0.png,room
8473,image@z38aWb.png,image
8474,thousand@Uu8pnw.png,thousand
8475,heavy@L52caz.png,heavy
8476,office@DFUivX.png,office
8477,traditional@kAWOMQ.png,traditional
8478,push@xDUSly.png,push
8479,once@jfNeEy.png,once
8480,product@fSMtx3.png,product
8481,eat@PySTzV.png,eat
8482,ten@83HXdb.png,ten
8483,all@tEiSKB.png,all
8484,carry@G76siw.png,carry
8485,similar@jpsaYe.png,similar
8486,foot@iVtySB.png,foot
8487,season@fZKT2e.png,season
8488,training@64gzEY.png,training
8489,choice@0w4xoB.png,choice
8490,such@ehknFK.png,such
8491,property@kXsaKI.png,property
8492,win@0tc2ME.png,win
8493,better@nxqKPA.png,better
8494,international@gkf8e6.png,international
8495,rather@gumovQ.png,rather
8496,everything@68lsbo.png,everything
8497,seek@71HIgl.png,seek
8498,decide@CvQ1uA.png,decide
8499,above@DcRrw5.png,above
8500,in@unZ46m.png,in
8501,week@GCDfb7.png,week
8502,five@eRP0QG.png,five
8503,environmental@Z1cu7K.png,environmental
8504,read@xBLFYE.png,read
8505,conference@bCRaj4.png,conference
8506,young@nd9T7N.png,young
8507,last@PoOrG1.png,last
8508,series@ax6Bp2.png,series
8509,maintain@atwvql.png,maintain
8510,like@UC3xBq.png,like
8511,place@8KswPx.png,place
8512,spend@eViSvW.png,spend
8513,exist@jMWqIX.png,exist
8514,me@J46nKg.png,me
8515,owner@bP0iQD.png,owner
8516,marriage@gyxsKn.png,marriage
8517,north@0jKXlE.png,north
8518,stuff@Db6rpK.png,stuff
8519,politics@Y4qoFK.png,politics
8520,unit@cuJ861.png,unit
8521,suffer@MeZIls.png,suffer
8522,record@ynG9aZ.png,record
8523,goal@SoLkUh.png,goal
8524,glass@weVWJs.png,glass
8525,care@C6qtgb.png,care
8526,receive@wGnBFy.png,receive
8527,bad@yR5pID.png,bad
8528,identify@hsiC5c.png,identify
8529,bank@tw0PgH.png,bank
8530,myself@A5C9tH.png,myself
8531,physical@JasCT4.png,physical
8532,hotel@TWJile.png,hotel
8533,mission@sn0bNC.png,mission
8534,stand@BO1GkZ.png,stand
8535,man@KsryX6.png,man
8536,kid@TlLWIQ.png,kid
8537,road@SsngC8.png,road
8538,enough@tmoinS.png,enough
8539,city@G2XR7W.png,city
8540,evidence@3bwd54.png,evidence
8541,moment@0PjFpD.png,moment
8542,some@aDzc3S.png,some
8543,half@bMzJjF.png,half
8544,trial@NLrAzZ.png,trial
8545,drop@rVjW5R.png,drop
8546,number@u3dYSL.png,number
8547,week@srMl6a.png,week
8548,while@YdHuzW.png,while
8549,great@wyBLtu.png,great
8550,forget@ulYLGx.png,forget
8551,probably@D64ANw.png,probably
8552,later@axgu6b.png,later
8553,issue@2jAoJa.png,issue
8554,view@eZdQBG.png,view
8555,half@m0LRjz.png,half
8556,daughter@kDUbem.png,daughter
8557,reason@RIdhA3.png,reason
8558,also@AKfXHx.png,also
8559,even@jIugRC.png,even
8560,police@1hzW67.png,police
8561,course@wzN1qT.png,course
8562,issue@McHRLm.png,issue
8563,field@aHWkxG.png,field
8564,others@NzP29b.png,others
8565,become@B5zENl.png,become
8566,step@Lh4Uc6.png,step
8567,cut@KbtOkB.png,cut
8568,end@UkTqLx.png,end
8569,maybe@bSsMkG.png,maybe
8570,home@YHaEfV.png,home
8571,fight@vpGg9C.png,fight
8572,campaign@9Z1kNT.png,campaign
8573,long@1qyag3.png,long
8574,huge@3UDLaR.png,huge
8575,against@DSqMP5.png,against
8576,choose@TUWmGq.png,choose
8577,still@qJ9DaS.png,still
8578,they@aIBSkJ.png,they
8579,paper@Y4DZ8P.png,paper
8580,center@6JI1s8.png,center
8581,current@NKd6LR.png,current
8582,PM@qH4zGo.png,PM
8583,say@noIAD8.png,say
8584,such@vPYge4.png,such
8585,top@8Ci3VZ.png,top
8586,lawyer@ZAlW32.png,lawyer
8587,your@AplbKR.png,your
8588,cultural@goHqZ0.png,cultural
8589,can@T1zDWv.png,can
8590,successful@zauDri.png,successful
8591,stand@cbsvWF.png,stand
8592,item@nFs0cr.png,item
8593,yourself@EDBSH0.png,yourself
8594,statement@pMrelH.png,statement
8595,field@g0Cykq.png,field
8596,career@mUsV2R.png,career
8597,theory@68E57w.png,theory
8598,machine@SZtmh9.png,machine
8599,let@l72IFz.png,let
8600,walk@vfjJbW.png,walk
8601,prove@DemCVr.png,prove
8602,car@I0fmaS.png,car
8603,keep@2jb7PH.png,keep
8604,guess@MCxPtQ.png,guess
8605,goal@IU302a.png,goal
8606,very@p5GHKV.png,very
8607,someone@CaUjQf.png,someone
8608,share@58OwPq.png,share
8609,share@w30lpQ.png,share
8610,learn@eyw2q4.png,learn
8611,well@PznR21.png,well
8612,effort@IGU5oQ.png,effort
8613,both@et3gD2.png,both
8614,speech@XFtZie.png,speech
8615,deep@guTC5B.png,deep
8616,during@Q1lXHB.png,during
8617,public@P71wxf.png,public
8618,than@topFLP.png,than
8619,whatever@zKRFWP.png,whatever
8620,stage@614ckv.png,stage
8621,kid@VdRyN3.png,kid
8622,spend@Bpm16l.png,spend
8623,month@6f8YMI.png,month
8624,thus@nXRyhb.png,thus
8625,wind@3lwUnj.png,wind
8626,participant@IBhYKT.png,participant
8627,often@W9cDON.png,often
8628,follow@Orumg4.png,follow
8629,water@9svJFr.png,water
8630,in@TKVYvL.png,in
8631,song@JAlcST.png,song
8632,building@x5jOAU.png,building
8633,single@Ryd8CP.png,single
8634,I@2uGy6B.png,I
8635,face@ICkF8D.png,face
8636,field@a3cbM9.png,field
8637,similar@GSvEeN.png,similar
8638,weight@wXEfS4.png,weight
8639,develop@N4p5nY.png,develop
8640,toward@C3vVKb.png,toward
8641,among@aeJM9P.png,among
8642,first@lKSs5C.png,first
8643,major@51wtI6.png,major
8644,man@q36eY4.png,man
8645,song@fLBjyc.png,song
8646,role@OP5GQU.png,role
8647,cell@EzJ7RF.png,cell
8648,simply@xqAGQ5.png,simply
8649,serve@cV5v0Q.png,serve
8650,set@g1luU8.png,set
8651,structure@eORXKg.png,structure
8652,outside@Cyz13h.png,outside
8653,describe@rBXdsP.png,describe
8654,ask@6OcqPY.png,ask
8655,natural@fOANWy.png,natural
8656,claim@OcGdTW.png,claim
8657,offer@dzGDxh.png,offer
8658,southern@5Qrq0O.png,southern
8659,position@eFqpyM.png,position
8660,season@dSg9uM.png,season
8661,thank@FbRlnu.png,thank
8662,decade@1OZ2Kw.png,decade
8663,any@Frc9bU.png,any
8664,town@9ai0uI.png,town
8665,certainly@2rEKBf.png,certainly
8666,floor@wNZ6g4.png,floor
8667,respond@KEL2zN.png,respond
8668,everyone@7albgy.png,everyone
8669,nature@uSKFbX.png,nature
8670,professor@0sc3ye.png,professor
8671,these@hM5o6V.png,these
8672,not@jovrBA.png,not
8673,career@pq1Ldx.png,career
8674,main@bBlwsD.png,main
8675,experience@uFeJla.png,experience
8676,ground@AVekr8.png,ground
8677,address@Fv0I1u.png,address
8678,because@QGAj8L.png,because
8679,for@cX40r6.png,for
8680,choose@7v3rUW.png,choose
8681,voice@OYw4eI.png,voice
8682,picture@6id47s.png,picture
8683,condition@OMVZbU.png,condition
8684,year@sdye0g.png,year
8685,sister@MIi9gH.png,sister
8686,free@aupjPF.png,free
8687,mouth@5lGnom.png,mouth
8688,company@hq7Xg0.png,company
8689,major@IsDj2R.png,major
8690,number@hViRpQ.png,number
8691,system@5IhTKm.png,system
8692,main@5PM96a.png,main
8693,understand@pzfb6x.png,understand
8694,financial@Ev2kjQ.png,financial
8695,industry@NUPuGA.png,industry
8696,issue@pjnlK8.png,issue
8697,old@acrQRu.png,old
8698,partner@l6WJkg.png,partner
8699,finish@c539fs.png,finish
8700,no@7aK321.png,no
8701,doctor@JxupnX.png,doctor
8702,if@dj4a5H.png,if
8703,far@kPNb6e.png,far
8704,ability@f6c41U.png,ability
8705,recognize@sflARu.png,recognize
8706,outside@Aogf37.png,outside
8707,main@CVyPDj.png,main
8708,stand@UOQ7RB.png,stand
8709,audience@2ABMgy.png,audience
8710,major@FiqWfT.png,major
8711,camera@0eOr8p.png,camera
8712,minute@E0Ii2e.png,minute
8713,attorney@hGutZg.png,attorney
8714,rise@X6p9MW.png,rise
8715,appear@VrwhRE.png,appear
8716,capital@RQzmVT.png,capital
8717,show@vtub2C.png,show
8718,own@S23I47.png,own
8719,section@6NgBrQ.png,section
8720,decide@jU0tBI.png,decide
8721,beyond@nRk78x.png,beyond
8722,a@U4hyZD.png,a
8723,away@0MGlBC.png,away
8724,tree@HZAq0W.png,tree
8725,discussion@HkAYrQ.png,discussion
8726,catch@9YaVvz.png,catch
8727,may@sdJEQ6.png,may
8728,area@Mco3K4.png,area
8729,third@diTVht.png,third
8730,rule@0c3Ryb.png,rule
8731,candidate@nXSUhZ.png,candidate
8732,lawyer@xy3ejq.png,lawyer
8733,individual@HvEpb8.png,individual
8734,majority@NFKe35.png,majority
8735,official@ZApijw.png,official
8736,necessary@2aIkR3.png,necessary
8737,rule@ZU4tHr.png,rule
8738,defense@bI0CAa.png,defense
8739,unit@EBni0b.png,unit
8740,sound@KbsPFY.png,sound
8741,recent@D74R0S.png,recent
8742,save@dC4gix.png,save
8743,Congress@SwIJ9a.png,Congress
8744,thought@erp5sO.png,thought
8745,arm@BywWYt.png,arm
8746,home@s50mRo.png,home
8747,town@CXphgx.png,town
8748,outside@y7ievw.png,outside
8749,garden@T8Lmsx.png,garden
8750,end@LswD8U.png,end
8751,minute@pqIWym.png,minute
8752,avoid@1dIimC.png,avoid
8753,region@bLPQ5r.png,region
8754,information@9UeJHQ.png,information
8755,pattern@hOzgsK.png,pattern
8756,without@MKqu50.png,without
8757,cold@6GmKvZ.png,cold
8758,two@FDZB7S.png,two
8759,ago@OSDL1a.png,ago
8760,class@02LCyU.png,class
8761,story@GqTem3.png,story
8762,particularly@NR0BOn.png,particularly
8763,service@RW7XpM.png,service
8764,one@w25mgT.png,one
8765,step@Y0Wogb.png,step
8766,instead@MPHh6d.png,instead
8767,suffer@1F2HDq.png,suffer
8768,serious@S8lHO6.png,serious
8769,who@SFWRGa.png,who
8770,article@oAZuRC.png,article
8771,allow@WKq2LV.png,allow
8772,data@iuIKl8.png,data
8773,nation@3e5FJQ.png,nation
8774,join@TQO72h.png,join
8775,realize@aZQHXW.png,realize
8776,real@3B5Yu0.png,real
8777,much@pHrT8v.png,much
8778,onto@zZhnIK.png,onto
8779,affect@cq87rQ.png,affect
8780,service@KsZVOm.png,service
8781,ball@M5ZYSU.png,ball
8782,agree@8wbKDk.png,agree
8783,education@uCBYkA.png,education
8784,black@C3EouG.png,black
8785,approach@CZ4oUk.png,approach
8786,finally@kyMtPI.png,finally
8787,wonder@AmXTeg.png,wonder
8788,significant@Ecpm47.png,significant
8789,rise@MwgQ4D.png,rise
8790,participant@ykGm20.png,participant
8791,build@Jst8MS.png,build
8792,fish@irKn2x.png,fish
8793,south@tujHc1.png,south
8794,once@gurdYO.png,once
8795,lot@dCNU6a.png,lot
8796,baby@2e3b8D.png,baby
8797,fear@MNUCab.png,fear
8798,page@IhcKtw.png,page
8799,list@9vclJF.png,list
8800,seek@a0SzIm.png,seek
8801,eight@70VQnm.png,eight
8802,back@xHKsyR.png,back
8803,successful@fmZg5G.png,successful
8804,moment@xbE4Ji.png,moment
8805,position@tAvy4W.png,position
8806,popular@EHe3vR.png,popular
8807,everybody@lS1aLz.png,everybody
8808,hot@MZwflh.png,hot
8809,school@s9wjal.png,school
8810,south@O3NZJu.png,south
8811,true@oaxNFn.png,true
8812,begin@iXgNxI.png,begin
8813,star@r2ONsV.png,star
8814,chair@Ed9GQr.png,chair
8815,question@6q5TWv.png,question
8816,evening@jdph6i.png,evening
8817,build@bTEBXa.png,build
8818,sound@mPo7On.png,sound
8819,light@CZvJV5.png,light
8820,whatever@LWS7mf.png,whatever
8821,already@HViDbG.png,already
8822,choose@p2HUEw.png,choose
8823,above@t2UhcR.png,above
8824,practice@UNegWx.png,practice
8825,father@awJHE7.png,father
8826,attack@w7hnm8.png,attack
8827,education@jVesuf.png,education
8828,know@5iYQpB.png,know
8829,light@f89IpR.png,light
8830,stop@SXoMbe.png,stop
8831,bring@5ziTk6.png,bring
8832,than@Kzd6Lq.png,than
8833,leg@JsiuM0.png,leg
8834,pull@JEvpC8.png,pull
8835,foot@V16hPx.png,foot
8836,ball@BIQSKW.png,ball
8837,firm@cTjOK7.png,firm
8838,main@zn1kPL.png,main
8839,amount@mTM6HA.png,amount
8840,mission@rh1RVY.png,mission
8841,wrong@kYViuS.png,wrong
8842,buy@JbRDFi.png,buy
8843,market@4DQNcp.png,market
8844,than@f3hFkS.png,than
8845,build@2Q8PHz.png,build
8846,experience@YC1kVF.png,experience
8847,scientist@ES5tRd.png,scientist
8848,woman@5a4QJV.png,woman
8849,interview@HdLgNt.png,interview
8850,skill@L9mecu.png,skill
8851,right@41Q5px.png,right
8852,think@45xJgk.png,think
8853,voice@4aLGiS.png,voice
8854,place@fSxdGX.png,place
8855,trade@eH0548.png,trade
8856,event@2FibaW.png,event
8857,president@CwJrTn.png,president
8858,son@MyITLA.png,son
8859,continue@YlFiJC.png,continue
8860,down@1NKuRV.png,down
8861,against@0YP9S4.png,against
8862,create@yUnZjN.png,create
8863,particular@781XPM.png,particular
8864,where@6tSFPc.png,where
8865,hair@i208cy.png,hair
8866,rule@VeoDk3.png,rule
8867,significant@iGgP9D.png,significant
8868,industry@8TuSW0.png,industry
8869,sell@J21WMm.png,sell
8870,step@oNK4Xv.png,step
8871,wonder@GKCkH4.png,wonder
8872,happy@Acuj41.png,happy
8873,fall@odQ49U.png,fall
8874,million@dDMfXL.png,million
8875,market@IGLSVq.png,market
8876,since@XbBZRY.png,since
8877,nor@xHsLay.png,nor
8878,information@xB6iTE.png,information
8879,cause@HEaAjF.png,cause
8880,few@sN5Gxz.png,few
8881,hear@N05xSX.png,hear
8882,level@JCByba.png,level
8883,officer@Nfsj2i.png,officer
8884,action@5xjyMq.png,action
8885,start@6oFSgq.png,start
8886,cultural@K5spt0.png,cultural
8887,politics@El0oVv.png,politics
8888,shake@mHjU8p.png,shake
8889,own@KFlRVH.png,own
8890,adult@qMOWPw.png,adult
8891,task@psB78i.png,task
8892,affect@msaZ73.png,affect
8893,major@26mSrM.png,major
8894,man@8K3D9X.png,man
8895,tell@ZIP0KN.png,tell
8896,avoid@z3FIxT.png,avoid
8897,politics@AUMwGn.png,politics
8898,marriage@8HioRw.png,marriage
8899,keep@FTg7SR.png,keep
8900,myself@Mykm8Q.png,myself
8901,which@WXBOM3.png,which
8902,despite@ATql37.png,despite
8903,dark@Smeft2.png,dark
8904,which@lqQIVi.png,which
8905,leader@MBzK5b.png,leader
8906,certain@HUsKYJ.png,certain
8907,serious@qos7UD.png,serious
8908,federal@ryeO6V.png,federal
8909,require@SK0EFf.png,require
8910,paper@ytZO5L.png,paper
8911,put@OeYMn7.png,put
8912,police@VSwxLb.png,police
8913,factor@Wn6ENY.png,factor
8914,ok@vhI1A7.png,ok
8915,hear@Q6Xh87.png,hear
8916,stay@lcfU6d.png,stay
8917,well@Zs2oiI.png,well
8918,improve@NoCeZh.png,improve
8919,his@AKcgPw.png,his
8920,involve@3scjV4.png,involve
8921,realize@WkOSP9.png,realize
8922,boy@3Zksjr.png,boy
8923,decision@JOIBRF.png,decision
8924,miss@iuT81y.png,miss
8925,cut@choZkG.png,cut
8926,her@G5h07w.png,her
8927,best@C5uQaD.png,best
8928,positive@rg5RZd.png,positive
8929,summer@ebR60G.png,summer
8930,practice@MpizTD.png,practice
8931,production@KtmrYB.png,production
8932,mean@kjGmJB.png,mean
8933,suddenly@fytKg4.png,suddenly
8934,middle@nrwv2K.png,middle
8935,past@PLsfvZ.png,past
8936,history@9qWgvx.png,history
8937,per@zOlnX0.png,per
8938,town@JzcWQK.png,town
8939,eye@9PUXSc.png,eye
8940,could@wb8Z4P.png,could
8941,project@f2rMa4.png,project
8942,relationship@z4yZrI.png,relationship
8943,hard@2eT3Ly.png,hard
8944,father@1Nu0vw.png,father
8945,only@9qn4eA.png,only
8946,moment@xUh8fW.png,moment
8947,finish@zt0jFI.png,finish
8948,many@xrkA9M.png,many
8949,sell@6sJfBx.png,sell
8950,method@AtCcom.png,method
8951,situation@UAZtW8.png,situation
8952,protect@8rKS4i.png,protect
8953,record@N5UG1i.png,record
8954,economy@ENOild.png,economy
8955,including@5t03Qz.png,including
8956,receive@EwucOF.png,receive
8957,what@YnjJe0.png,what
8958,agent@anxRbB.png,agent
8959,early@nGV9Qy.png,early
8960,black@osWAVF.png,black
8961,their@R4c3El.png,their
8962,maybe@JEYzm1.png,maybe
8963,interesting@Q1HDbE.png,interesting
8964,later@AKDfUX.png,later
8965,order@dwJBA9.png,order
8966,increase@YBd1GE.png,increase
8967,pretty@8XlvKT.png,pretty
8968,should@IRimaG.png,should
8969,skill@4adjmg.png,skill
8970,final@g4w1Rv.png,final
8971,wrong@HFZ7Je.png,wrong
8972,center@UMYrn5.png,center
8973,change@4LNTfg.png,change
8974,safe@g37uQI.png,safe
8975,crime@7rEU2e.png,crime
8976,foot@NRy5PE.png,foot
8977,daughter@hijolk.png,daughter
8978,consumer@KpNT2M.png,consumer
8979,maybe@zbqcC6.png,maybe
8980,weight@pCMBwh.png,weight
8981,ability@aL0DdU.png,ability
8982,pass@T36mEl.png,pass
8983,particularly@WRlhcs.png,particularly
8984,door@U8Ya1C.png,door
8985,best@Eom0ie.png,best
8986,dark@h1ANuo.png,dark
8987,artist@8QEes4.png,artist
8988,as@1r3YQc.png,as
8989,because@HMsjSr.png,because
8990,direction@OT0niv.png,direction
8991,admit@EQHvqx.png,admit
8992,less@GVl0jQ.png,less
8993,bill@5x7pLr.png,bill
8994,sense@jcTGr5.png,sense
8995,walk@7RhzPI.png,walk
8996,whole@nwIBKF.png,whole
8997,material@i91xKA.png,material
8998,water@1ZJ6st.png,water
8999,picture@UcAHD2.png,picture
9000,goal@pOSqBe.png,goal
9001,tree@wXbcAi.png,tree
9002,sort@MkxJVA.png,sort
9003,teacher@mPd9qU.png,teacher
9004,defense@PxLFdH.png,defense
9005,when@bucwFj.png,when
9006,for@gOUios.png,for
9007,pass@jl7wZt.png,pass
9008,around@lVWsaJ.png,around
9009,cup@DAarHL.png,cup
9010,during@FDNaUA.png,during
9011,art@JgQmNM.png,art
9012,medical@HCYWb2.png,medical
9013,finally@NBpO16.png,finally
9014,economy@irSQvh.png,economy
9015,our@kSqQWm.png,our
9016,month@PeL0Nl.png,month
9017,chance@u2HJfW.png,chance
